latitude,longitude,temperature_celsius,wind_mph,wind_kph,pressure_mb,humidity,cloud,feels_like_celsius
-8.5586,125.5736,26.7,2.2,3.6,1008.0,77,83,29.4
21.1333,104.7,34.2,2.2,3.6,1004.0,24,2,33.0
-21.1333,-175.2,24.4,8.1,13.0,1010.0,100,100,26.8
10.65,-61.5167,24.0,6.9,11.2,1012.0,78,25,26.3
36.8028,10.1797,17.1,8.5,13.7,1014.0,77,50,17.1
39.9272,32.8644,9.1,8.7,14.0,1022.0,57,0,6.9
37.95,58.3833,1.3,2.2,3.6,1025.0,69,100,0.6
-8.5167,179.2167,29.1,8.5,13.7,1010.0,79,75,34.3
0.3156,32.5656,32.8,11.6,18.7,1008.0,28,6,31.8
50.4333,30.5167,3.1,4.0,6.5,1025.0,79,32,1.4
24.4667,54.3667,23.3,19.5,31.3,1016.0,50,0,25.0
51.5171,-0.1062,4.4,2.5,4.0,1035.0,93,25,3.9
48.0792,-123.0439,7.5,2.2,3.6,1012.0,100,100,7.5
-34.8581,-56.1708,21.3,12.5,20.2,1015.0,94,0,21.3
41.3167,69.25,10.2,10.1,16.2,1013.0,43,0,8.0
-17.7333,168.3167,26.2,6.7,10.8,1010.0,100,50,28.9
10.5,-66.9167,24.1,3.6,5.8,1012.0,69,0,26.2
21.0333,105.85,24.3,11.4,18.4,1007.0,83,100,25.7
15.3547,44.2067,23.8,7.6,12.2,1013.0,24,0,23.5
-15.4167,28.2833,23.8,3.1,5.0,1012.0,77,52,25.6
-17.8178,31.0447,24.5,5.1,8.3,1014.0,63,87,25.9
34.5167,69.1833,5.2,3.6,5.8,1011.0,62,71,4.1
41.3275,19.8189,14.4,6.5,10.4,1022.0,33,0,13.8
36.7631,3.0506,21.0,5.8,9.4,1017.0,46,75,21.0
42.5,1.5167,3.6,4.5,7.2,1023.0,81,27,1.7
-8.8383,13.2344,30.2,2.2,3.6,1010.0,66,50,35.6
17.1167,-61.85,25.4,13.9,22.3,1013.0,79,50,27.2
-34.5875,-58.6725,22.1,4.9,7.9,1011.0,100,100,24.7
40.1811,44.5136,4.4,2.2,3.6,1021.0,33,25,4.0
-35.2833,149.2167,18.3,10.5,16.9,1022.0,64,75,18.3
48.2,16.3667,6.0,4.0,6.5,1030.0,61,0,4.7
40.3953,49.8822,8.2,19.5,31.3,1022.0,61,25,4.1
25.0833,-77.35,21.4,15.7,25.2,1016.0,69,25,21.4
26.2361,50.5831,20.1,21.7,34.9,1021.0,37,0,20.1
23.7231,90.4086,35.0,11.4,18.4,1006.0,18,14,33.2
13.1,-59.6167,26.1,19.0,30.6,1011.0,74,50,28.3
53.9,27.5667,4.2,16.1,25.9,1014.0,87,100,-0.6
50.8333,4.3333,4.3,3.8,6.1,1030.0,81,0,2.9
17.25,-88.7667,18.6,2.2,3.6,1013.0,94,0,18.6
6.4833,2.6167,31.1,8.7,14.0,1010.0,75,50,35.9
27.4833,89.6,11.4,7.8,12.6,1007.0,46,87,9.9
-19.0431,-65.2592,12.5,3.1,5.0,1015.0,79,77,12.6
43.85,18.3833,6.1,3.1,5.0,1029.0,52,50,5.3
-24.6464,25.9119,25.6,10.7,17.3,1016.0,56,46,26.6
-2.0833,-58.1667,22.8,2.7,4.3,1009.0,98,100,25.3
4.8833,114.9333,29.4,5.1,8.3,1006.0,84,75,36.9
42.6833,23.3167,5.2,2.7,4.3,1027.0,61,50,4.6
12.3703,-1.5247,33.3,15.7,25.2,1011.0,17,0,31.2
-3.3761,29.36,27.3,2.9,4.7,1015.0,66,25,28.2
-24.3667,46.45,29.3,7.4,11.9,1008.0,60,97,31.9
14.9315,-23.5125,21.3,12.5,20.2,1014.0,64,25,21.3
11.55,104.9167,34.3,6.7,10.8,1005.0,53,25,34.2
7.3167,13.5833,32.9,13.0,20.9,1010.0,12,0,30.7
45.4167,-75.7,-19.6,4.0,6.5,1023.0,84,0,-24.9
4.3667,18.5833,33.2,4.5,7.2,1011.0,59,25,31.1
12.1131,15.0492,33.1,15.9,25.6,1010.0,9,0,31.0
-33.45,-70.6667,13.1,2.2,3.6,1015.0,82,0,13.7
39.9289,116.3883,6.3,3.4,5.4,1027.0,13,0,5.4
43.3167,24.7,5.2,3.1,5.0,1030.0,70,68,4.3
-11.7042,43.2403,26.9,8.7,14.0,1013.0,84,85,30.6
-4.2592,15.2847,28.3,4.7,7.6,1013.0,66,0,32.1
9.8,-84.1667,20.2,5.8,9.4,1015.0,73,25,20.2
45.8,16.0,7.3,2.2,3.6,1031.0,61,0,7.3
23.1319,-82.3642,15.2,11.6,18.7,1016.0,100,0,15.2
35.1667,33.3667,17.0,2.9,4.7,1016.0,63,75,17.0
50.0833,14.4667,4.1,3.8,6.1,1029.0,65,0,2.7
-4.3,15.3,28.3,4.7,7.6,1013.0,66,0,32.2
55.6667,12.5833,7.3,19.9,32.0,1022.0,76,100,2.9
11.595,43.1481,31.3,13.6,22.0,1014.0,49,50,35.7
15.3,-61.4,25.4,12.5,20.2,1013.0,76,86,27.5
18.4667,-69.9,21.0,2.2,3.6,1013.0,100,25,21.0
-0.2167,-78.5,10.2,2.2,3.6,1016.0,93,55,10.2
30.05,31.25,20.4,3.8,6.1,1014.0,43,0,20.4
13.7086,-89.2031,26.2,2.9,4.7,1011.0,89,75,29.0
3.75,8.7833,31.1,7.8,12.6,1010.0,75,50,38.8
15.3333,38.9333,22.2,2.5,4.0,1011.0,37,1,23.9
59.4339,24.7281,4.2,16.1,25.9,1002.0,81,100,-0.6
-26.3167,31.1333,25.1,2.2,3.6,1020.0,74,75,27.0
9.0333,38.7,23.3,11.2,18.0,1013.0,27,2,23.6
-18.1333,178.4167,27.4,11.9,19.1,1007.0,84,50,32.1
60.1756,24.9342,3.2,14.8,23.8,1000.0,93,75,-1.7
48.8667,2.3333,6.1,5.4,8.6,1029.0,75,0,4.3
0.3833,9.45,30.3,6.5,10.4,1010.0,75,25,36.1
13.4531,-16.5775,20.3,13.4,21.6,1012.0,73,0,20.3
41.725,44.7908,4.2,4.9,7.9,1021.0,52,75,2.2
52.5167,13.4,7.0,9.8,15.8,1029.0,61,0,4.1
5.55,-0.2167,30.4,10.5,16.9,1010.0,75,25,36.8
37.9795,23.7162,12.2,20.6,33.1,1022.0,62,75,9.3
12.05,-61.75,26.4,13.9,22.3,1011.0,84,25,29.0
14.6211,-90.5269,16.2,3.1,5.0,1021.0,88,75,16.2
9.5092,-13.7122,27.3,6.5,10.4,1010.0,74,50,29.5
11.85,-15.5833,21.3,8.1,13.0,1012.0,60,0,21.3
6.8,-58.1667,22.4,5.8,9.4,1011.0,100,25,24.8
18.5392,-72.335,21.4,2.2,3.6,1014.0,86,36,21.4
41.904,12.453,11.1,3.1,5.0,1025.0,58,0,11.0
14.1,-87.2167,20.3,3.4,5.4,1018.0,78,50,20.3
47.5,19.0833,6.0,2.2,3.6,1029.0,56,0,5.8
63.365,-20.2075,3.4,33.6,54.0,996.0,70,75,-3.7
28.6,77.2,29.2,3.6,5.8,1010.0,23,0,27.1
-6.2146,106.8451,30.2,10.1,16.2,1005.0,70,50,34.3
35.7261,51.3304,6.3,5.1,8.3,1023.0,22,0,4.6
33.3386,44.3939,18.2,2.2,3.6,1022.0,24,75,18.2
53.3331,-6.2489,9.0,6.5,10.4,1029.0,71,75,7.4
31.78,35.23,21.2,2.9,4.7,1014.0,38,0,21.2
41.9,12.4833,11.1,3.1,5.0,1025.0,58,0,11.0
17.9333,-76.85,26.3,3.4,5.4,1012.0,74,25,30.5
35.6895,139.6917,3.3,8.5,13.7,1022.0,93,75,-0.1
31.95,35.9333,15.2,13.2,21.2,1017.0,25,0,15.2
51.1811,71.4278,-6.0,11.4,18.4,1018.0,73,0,-12.5
-1.2833,36.8167,27.2,13.2,21.2,1023.0,23,25,26.2
-0.8833,169.5333,26.8,16.8,27.0,1012.0,77,87,29.6
29.3667,47.96,16.8,6.3,10.1,1023.0,27,20,16.8
42.8731,74.6003,-2.7,11.4,18.4,1028.0,90,94,-8.3
-8.1826,114.3188,29.4,3.4,5.4,1007.0,68,73,33.3
56.95,24.1,5.3,11.0,17.6,1010.0,75,75,1.7
33.8719,35.5097,18.3,8.1,13.0,1017.0,49,0,18.3
-29.3167,27.4833,22.0,7.6,12.2,1024.0,65,75,24.6
6.3106,-10.8047,28.1,4.7,7.6,1011.0,74,25,32.6
18.7833,100.7833,37.1,8.7,14.0,1004.0,31,25,35.8
47.1333,9.5167,3.1,3.1,5.0,1029.0,87,0,1.9
54.6833,25.3167,4.2,15.0,24.1,1015.0,75,100,-0.4
49.6117,6.13,4.1,3.8,6.1,1029.0,65,0,2.7
-18.9167,47.5167,27.0,7.2,11.5,1017.0,58,75,27.8
-13.9833,33.7833,25.4,3.4,5.4,1019.0,65,50,27.4
3.1667,101.7,32.1,4.0,6.5,1005.0,67,25,40.7
6.8833,73.1,27.2,7.8,12.6,1009.0,79,72,30.6
12.65,-8.0,32.2,7.4,11.9,1011.0,17,0,32.5
35.8997,14.5147,15.1,23.7,38.2,1021.0,82,25,15.1
7.1,171.3833,28.3,23.0,37.1,1011.0,79,100,32.9
18.0864,-15.9753,17.3,10.7,17.3,1014.0,82,10,17.3
-20.1619,57.4989,31.1,8.5,13.7,1012.0,66,50,35.4
19.4285,-99.1277,16.4,3.4,5.4,1026.0,59,25,16.4
6.9167,158.15,28.0,20.8,33.5,1011.0,79,75,32.1
36.2625,46.59,1.5,3.6,5.8,1021.0,41,6,-0.2
43.7333,7.4167,14.3,2.2,3.6,1027.0,36,0,15.0
47.9167,106.9167,2.3,3.4,5.4,1013.0,29,50,0.9
42.4411,19.2636,12.3,8.3,13.3,1025.0,30,0,10.9
34.0253,-6.8361,18.2,3.1,5.0,1011.0,56,0,18.2
-25.9653,32.5892,28.3,9.6,15.5,1016.0,66,75,31.1
16.7833,96.1667,36.4,5.8,9.4,1006.0,53,25,34.9
-22.5717,17.0822,27.0,8.1,13.0,1022.0,48,62,26.7
39.55,27.6167,8.3,16.3,26.3,1023.0,71,75,4.7
27.7167,85.3167,24.1,8.1,13.0,1012.0,36,25,23.2
52.374,4.8897,6.3,4.5,7.2,1030.0,81,0,4.9
-41.3,174.7833,18.2,6.7,10.8,1016.0,94,75,18.2
12.1508,-86.2683,22.4,7.6,12.2,1011.0,79,5,24.7
13.5167,2.1167,34.4,18.1,29.2,1011.0,13,0,32.5
9.1758,7.1808,32.1,6.0,9.7,1011.0,46,0,29.9
39.0194,125.7547,4.5,11.0,17.6,1025.0,43,6,0.7
42.0,21.4333,10.3,4.9,7.9,1028.0,50,25,9.4
59.9167,10.75,7.3,6.7,10.8,1008.0,76,75,5.3
23.6133,58.5933,24.2,16.3,26.3,1018.0,47,0,25.1
33.7,73.1667,14.5,6.3,10.1,1013.0,67,100,14.0
7.3575,134.5578,28.1,15.7,25.2,1008.0,84,75,32.6
-11.1833,-67.0833,22.1,2.2,3.6,1010.0,99,67,24.7
8.9667,-79.5333,25.1,4.9,7.9,1010.0,83,0,28.1
-9.4647,147.1925,24.2,2.2,3.6,1010.0,94,100,26.7
-23.4333,-61.3333,25.0,4.5,7.2,1009.0,65,9,26.4
-12.05,-77.05,23.0,6.7,10.8,1011.0,78,38,25.1
14.6042,120.9822,30.1,12.8,20.5,1009.0,62,75,34.1
52.25,21.0,5.2,13.0,20.9,1024.0,75,75,1.2
38.7167,-9.1333,10.3,11.0,17.6,1013.0,94,50,8.0
25.2867,51.5333,23.2,18.6,29.9,1019.0,36,0,23.6
44.4333,26.1,7.0,7.6,12.2,1029.0,66,50,4.6
55.7522,37.6156,0.2,5.8,9.4,1007.0,93,75,-2.9
-1.9536,30.0606,26.1,5.6,9.0,1020.0,51,50,25.9
17.3,-62.7167,24.1,16.3,26.3,1013.0,83,0,25.8
14.0,-61.0,26.1,10.7,17.3,1012.0,79,25,29.1
13.1333,-61.2167,26.4,17.7,28.4,1012.0,71,51,28.3
-13.8333,-171.7333,26.2,8.9,14.4,1012.0,89,75,29.0
43.9333,12.45,11.4,8.9,14.4,1029.0,58,0,9.7
51.25,3.6333,6.2,2.7,4.3,1030.0,81,0,5.7
24.6408,46.7728,19.3,8.7,14.0,1023.0,13,0,19.3
14.6708,-17.4381,20.1,15.0,24.1,1013.0,78,50,20.1
44.804,20.4651,7.2,4.3,6.8,1030.0,66,0,6.0
-4.6167,55.45,32.1,8.9,14.4,1009.0,63,50,40.8
8.49,-13.2342,26.5,5.6,9.0,1012.0,63,21,27.9
1.2931,103.8558,31.2,3.1,5.0,1007.0,59,75,38.2
48.15,17.1167,8.2,5.4,8.6,1030.0,53,25,6.8
46.0553,14.5144,6.1,2.2,3.6,1030.0,61,0,5.9
-9.4333,159.95,26.5,2.7,4.3,1011.0,84,83,29.8
2.0667,45.3667,29.4,14.5,23.4,1011.0,75,25,33.1
-25.7469,28.188,23.0,7.8,12.6,1022.0,73,100,25.0
37.5664,126.9997,4.1,12.3,19.8,1024.0,52,0,-0.0
12.15,24.45,28.8,15.7,25.2,1012.0,9,0,26.7
40.4,-3.6833,7.3,11.2,18.0,1018.0,87,100,4.2
6.9319,79.8478,31.0,6.3,10.1,1009.0,66,75,39.6
15.5881,32.5342,28.5,9.8,15.8,1011.0,11,0,26.4
5.8333,-55.1667,23.1,6.3,10.1,1011.0,100,50,25.5
59.3333,18.05,6.4,17.4,28.1,1005.0,65,0,2.0
46.9167,7.4667,3.0,2.2,3.6,1028.0,75,0,2.5
33.5,36.3,13.8,2.7,4.3,1016.0,33,6,14.2
38.56,68.7739,0.2,2.2,3.6,1028.0,69,100,-0.6
-6.1833,35.75,28.3,8.1,13.0,1012.0,45,9,28.6
13.75,100.5167,35.2,11.0,17.6,1005.0,47,25,40.6
-8.5586,125.5736,27.5,4.0,6.5,1007.0,77,79,30.9
21.1333,104.7,36.8,10.3,16.6,1003.0,12,0,35.5
-21.1333,-175.2,24.2,13.0,20.9,1010.0,100,75,26.1
10.65,-61.5167,24.1,6.5,10.4,1011.0,83,25,26.5
36.8028,10.1797,18.1,2.2,3.6,1023.0,68,25,18.1
39.9272,32.8644,7.1,9.2,14.8,1019.0,49,75,4.4
37.95,58.3833,8.4,3.6,5.8,1026.0,27,0,7.7
-8.5167,179.2167,29.2,13.9,22.3,1011.0,70,25,33.2
0.3156,32.5656,28.1,8.9,14.4,1016.0,62,25,27.6
50.4333,30.5167,2.6,11.0,17.6,1021.0,77,76,-1.6
24.4667,54.3667,22.2,15.0,24.1,1019.0,43,0,24.5
51.5171,-0.1062,2.1,2.5,4.0,1031.0,93,25,1.3
48.0792,-123.0439,7.4,2.7,4.3,1017.0,100,100,7.1
-34.8581,-56.1708,22.4,9.2,14.8,1014.0,100,75,24.8
41.3167,69.25,-0.9,4.5,7.2,1027.0,64,0,-3.5
-17.7333,168.3167,26.0,5.4,8.6,1010.0,89,25,28.5
10.5,-66.9167,23.3,2.2,3.6,1012.0,78,0,25.5
21.0333,105.85,25.3,8.1,13.0,1006.0,83,75,26.4
15.3547,44.2067,21.2,8.5,13.7,1014.0,26,0,21.2
-15.4167,28.2833,24.3,8.9,14.4,1014.0,69,81,25.9
-17.8178,31.0447,23.9,4.9,7.9,1015.0,59,85,25.4
34.5167,69.1833,2.2,7.6,12.2,1024.0,35,0,-1.2
41.3275,19.8189,13.4,2.2,3.6,1024.0,26,0,14.0
36.7631,3.0506,20.1,13.4,21.6,1016.0,49,50,20.1
42.5,1.5167,4.8,3.1,5.0,1021.0,73,19,3.9
-8.8383,13.2344,28.1,2.2,3.6,1009.0,79,100,31.3
17.1167,-61.85,23.1,13.0,20.9,1013.0,94,50,25.2
-34.5875,-58.6725,22.1,8.1,13.0,1012.0,94,0,24.6
40.1811,44.5136,7.2,2.2,3.6,1022.0,42,25,7.1
-35.2833,149.2167,18.3,10.7,17.3,1024.0,60,0,18.3
48.2,16.3667,6.2,2.5,4.0,1028.0,56,0,5.9
40.3953,49.8822,8.1,16.6,26.6,1024.0,66,50,4.4
25.0833,-77.35,21.2,23.0,37.1,1018.0,78,100,21.2
26.2361,50.5831,18.0,5.8,9.4,1017.0,73,0,18.0
23.7231,90.4086,33.4,12.1,19.4,1007.0,12,0,31.3
13.1,-59.6167,25.2,17.0,27.4,1012.0,79,75,27.0
53.9,27.5667,5.2,19.9,32.0,1010.0,75,75,0.1
50.8333,4.3333,5.1,3.8,6.1,1027.0,75,0,3.8
17.25,-88.7667,19.3,2.2,3.6,1012.0,96,38,19.3
6.4833,2.6167,31.4,9.6,15.5,1008.0,75,50,37.4
27.4833,89.6,10.9,6.9,11.2,1007.0,42,84,9.5
-19.0431,-65.2592,12.6,3.1,5.0,1014.0,87,82,12.7
43.85,18.3833,4.2,2.7,4.3,1028.0,70,0,3.5
-24.6464,25.9119,27.4,8.5,13.7,1019.0,62,25,27.6
-2.0833,-58.1667,22.9,3.1,5.0,1009.0,99,50,25.4
4.8833,114.9333,29.3,5.6,9.0,1006.0,79,75,34.2
42.6833,23.3167,4.0,2.2,3.6,1027.0,65,0,3.6
12.3703,-1.5247,34.3,7.8,12.6,1009.0,20,0,32.3
-3.3761,29.36,27.4,4.0,6.5,1012.0,59,83,28.8
-24.3667,46.45,29.4,3.1,5.0,1010.0,65,51,32.7
14.9315,-23.5125,20.1,13.6,22.0,1014.0,60,75,20.1
11.55,104.9167,35.1,7.2,11.5,1005.0,47,25,35.9
7.3167,13.5833,28.0,9.4,15.1,1017.0,48,0,26.0
45.4167,-75.7,-3.0,5.8,9.4,1016.0,74,75,-6.7
4.3667,18.5833,32.1,8.1,13.0,1010.0,63,50,32.6
12.1131,15.0492,35.2,13.6,22.0,1009.0,8,0,33.4
-33.45,-70.6667,15.2,2.2,3.6,1013.0,72,0,15.2
39.9289,116.3883,9.3,7.2,11.5,1020.0,23,0,7.5
43.3167,24.7,7.8,4.3,6.8,1029.0,55,6,6.8
-11.7042,43.2403,27.4,3.8,6.1,1013.0,80,78,31.2
-4.2592,15.2847,22.1,2.2,3.6,1012.0,88,25,24.6
9.8,-84.1667,21.2,5.4,8.6,1015.0,64,0,21.2
45.8,16.0,6.0,2.2,3.6,1028.0,70,0,5.8
23.1319,-82.3642,20.1,13.0,20.9,1016.0,83,50,20.1
35.1667,33.3667,18.2,23.3,37.4,1012.0,45,75,18.2
50.0833,14.4667,4.0,2.2,3.6,1027.0,60,0,3.6
-4.3,15.3,25.7,2.2,3.6,1011.0,77,19,27.9
55.6667,12.5833,7.3,17.2,27.7,1020.0,81,75,3.2
11.595,43.1481,30.0,18.1,29.2,1015.0,59,25,35.6
15.3,-61.4,25.1,9.6,15.5,1013.0,77,71,27.1
18.4667,-69.9,21.1,5.6,9.0,1013.0,94,25,21.1
-0.2167,-78.5,10.6,2.2,3.6,1015.0,86,57,10.9
30.05,31.25,19.2,10.7,17.3,1011.0,43,50,19.2
13.7086,-89.2031,26.1,2.2,3.6,1011.0,84,75,29.7
3.75,8.7833,28.0,3.1,5.0,1011.0,75,83,31.6
15.3333,38.9333,23.8,8.7,14.0,1010.0,23,0,23.3
59.4339,24.7281,5.3,20.1,32.4,996.0,70,0,0.2
-26.3167,31.1333,27.3,4.0,6.5,1017.0,66,50,28.7
9.0333,38.7,23.0,8.9,14.4,1025.0,33,25,23.3
-18.1333,178.4167,27.4,9.8,15.8,1008.0,84,75,32.2
60.1756,24.9342,4.0,15.9,25.6,994.0,75,25,-0.8
48.8667,2.3333,5.4,4.5,7.2,1026.0,81,0,3.8
0.3833,9.45,28.3,5.1,8.3,1010.0,84,75,32.5
13.4531,-16.5775,20.2,14.1,22.7,1012.0,68,0,20.2
41.725,44.7908,9.3,11.4,18.4,1023.0,34,0,6.7
52.5167,13.4,7.1,7.4,11.9,1027.0,57,0,4.8
5.55,-0.2167,30.3,10.7,17.3,1009.0,75,0,36.6
37.9795,23.7162,11.3,20.6,33.1,1023.0,43,50,8.1
12.05,-61.75,25.1,11.0,17.6,1012.0,83,25,27.1
14.6211,-90.5269,17.3,2.2,3.6,1020.0,83,75,17.3
9.5092,-13.7122,27.3,6.7,10.8,1009.0,51,0,29.2
11.85,-15.5833,22.0,11.0,17.6,1011.0,65,0,24.1
6.8,-58.1667,23.2,5.8,9.4,1011.0,100,50,25.5
18.5392,-72.335,19.9,4.0,6.5,1013.0,91,49,19.9
41.904,12.453,10.3,2.5,4.0,1025.0,71,0,10.4
14.1,-87.2167,16.1,2.5,4.0,1018.0,82,25,16.1
47.5,19.0833,7.1,2.2,3.6,1028.0,61,0,7.0
63.365,-20.2075,2.3,41.8,67.3,974.0,69,75,-6.0
28.6,77.2,26.2,14.1,22.7,1013.0,34,25,24.6
-6.2146,106.8451,29.1,7.8,12.6,1006.0,79,75,33.0
35.7261,51.3304,9.1,4.0,6.5,1023.0,18,75,8.3
33.3386,44.3939,21.2,14.1,22.7,1017.0,17,75,21.2
53.3331,-6.2489,6.3,5.4,8.6,1023.0,81,75,4.5
31.78,35.23,20.2,3.1,5.0,1009.0,53,25,20.2
41.9,12.4833,10.3,2.5,4.0,1025.0,71,0,10.4
17.9333,-76.85,23.3,3.8,6.1,1013.0,94,45,25.7
35.6895,139.6917,3.4,13.6,22.0,1025.0,93,75,-1.2
31.95,35.9333,17.2,5.8,9.4,1010.0,25,0,17.2
51.1811,71.4278,-8.9,8.5,13.7,1024.0,73,50,-15.1
-1.2833,36.8167,25.0,11.4,18.4,1023.0,39,50,24.5
-0.8833,169.5333,26.4,14.8,23.8,1013.0,81,79,29.3
29.3667,47.96,18.0,11.6,18.7,1018.0,30,48,18.1
42.8731,74.6003,-2.6,6.9,11.2,1038.0,71,80,-6.8
-8.1826,114.3188,28.3,2.7,4.3,1007.0,76,85,32.5
56.95,24.1,6.2,15.4,24.8,1006.0,75,50,2.1
33.8719,35.5097,19.4,4.7,7.6,1010.0,60,0,19.4
-29.3167,27.4833,22.1,4.9,7.9,1024.0,73,75,24.3
6.3106,-10.8047,25.3,8.1,13.0,1010.0,94,25,27.3
18.7833,100.7833,36.0,8.7,14.0,1004.0,31,25,34.4
47.1333,9.5167,4.1,3.6,5.8,1026.0,87,0,2.8
54.6833,25.3167,4.1,18.6,29.9,1011.0,87,100,-1.1
49.6117,6.13,6.3,3.4,5.4,1026.0,52,0,5.4
-18.9167,47.5167,27.3,5.8,9.4,1018.0,62,75,28.0
-13.9833,33.7833,25.4,2.9,4.7,1019.0,65,50,26.6
3.1667,101.7,32.4,2.9,4.7,1006.0,63,25,42.6
6.8833,73.1,28.4,7.4,11.9,1009.0,69,42,31.5
12.65,-8.0,29.3,11.2,18.0,1011.0,20,0,27.1
35.8997,14.5147,14.4,10.7,17.3,1023.0,88,75,13.1
7.1,171.3833,28.3,20.8,33.5,1011.0,74,75,32.5
18.0864,-15.9753,16.8,11.6,18.7,1014.0,78,45,16.8
-20.1619,57.4989,31.0,10.7,17.3,1012.0,71,75,36.8
19.4285,-99.1277,16.1,4.0,6.5,1024.0,51,25,16.1
6.9167,158.15,27.4,23.3,37.4,1012.0,79,100,31.5
36.2625,46.59,4.8,2.2,3.6,1019.0,37,66,4.5
43.7333,7.4167,13.1,2.2,3.6,1025.0,41,0,13.7
47.9167,106.9167,-3.8,2.2,3.6,1020.0,58,0,-5.1
42.4411,19.2636,12.3,2.2,3.6,1025.0,41,0,12.8
34.0253,-6.8361,15.4,3.6,5.8,1010.0,100,75,15.4
-25.9653,32.5892,30.1,4.3,6.8,1014.0,59,50,32.7
16.7833,96.1667,36.2,2.7,4.3,1006.0,53,25,34.7
-22.5717,17.0822,27.8,8.9,14.4,1011.0,38,16,27.5
39.55,27.6167,9.1,17.9,28.8,1022.0,53,25,5.5
27.7167,85.3167,24.2,7.6,12.2,1012.0,29,25,23.4
52.374,4.8897,6.3,4.5,7.2,1027.0,75,0,4.9
-41.3,174.7833,15.0,15.0,24.1,1016.0,94,75,13.4
12.1508,-86.2683,22.8,8.3,13.3,1011.0,80,7,25.0
13.5167,2.1167,34.3,13.0,20.9,1009.0,12,0,32.3
9.1758,7.1808,32.1,4.9,7.9,1011.0,52,0,34.0
39.0194,125.7547,1.6,13.2,21.2,1023.0,54,100,-3.4
42.0,21.4333,11.4,2.2,3.6,1027.0,47,0,11.8
59.9167,10.75,5.3,5.1,8.3,1003.0,65,25,3.4
23.6133,58.5933,24.2,16.3,26.3,1019.0,50,0,25.2
33.7,73.1667,18.2,6.9,11.2,1015.0,42,5,18.2
7.3575,134.5578,26.1,17.0,27.4,1009.0,89,100,29.1
-11.1833,-67.0833,21.7,2.2,3.6,1009.0,99,82,21.8
8.9667,-79.5333,24.3,5.6,9.0,1010.0,89,0,26.5
-9.4647,147.1925,28.1,10.1,16.2,1007.0,79,50,33.1
-23.4333,-61.3333,25.0,5.4,8.6,1009.0,59,11,26.2
-12.05,-77.05,22.2,7.2,11.5,1010.0,86,53,24.6
14.6042,120.9822,32.2,13.2,21.2,1008.0,59,25,36.7
52.25,21.0,7.3,14.1,22.7,1022.0,70,25,3.7
38.7167,-9.1333,12.4,7.2,11.5,1013.0,94,25,11.3
25.2867,51.5333,22.1,8.9,14.4,1018.0,57,0,24.4
44.4333,26.1,8.2,4.7,7.6,1028.0,61,0,7.0
55.7522,37.6156,2.2,9.4,15.1,1000.0,93,100,-1.7
-1.9536,30.0606,26.2,4.3,6.8,1020.0,54,75,27.0
17.3,-62.7167,24.0,9.6,15.5,1013.0,89,0,25.8
14.0,-61.0,25.3,12.1,19.4,1012.0,83,75,27.3
13.1333,-61.2167,26.0,13.9,22.3,1012.0,77,67,28.2
-13.8333,-171.7333,24.2,13.4,21.6,1013.0,89,100,26.0
43.9333,12.45,12.1,5.1,8.3,1026.0,58,0,11.4
51.25,3.6333,7.3,3.4,5.4,1027.0,76,25,6.6
24.6408,46.7728,18.1,17.2,27.7,1015.0,34,75,18.1
14.6708,-17.4381,20.1,17.0,27.4,1013.0,78,0,20.1
44.804,20.4651,8.0,3.4,5.4,1029.0,61,0,7.4
-4.6167,55.45,32.1,13.6,22.0,1010.0,63,50,40.9
8.49,-13.2342,26.4,5.8,9.4,1011.0,69,26,28.2
1.2931,103.8558,32.1,8.3,13.3,1006.0,59,75,40.8
48.15,17.1167,7.3,2.2,3.6,1028.0,61,0,7.3
46.0553,14.5144,7.4,2.2,3.6,1028.0,61,0,7.4
-9.4333,159.95,27.3,2.2,3.6,1010.0,94,50,31.6
2.0667,45.3667,28.8,16.6,26.6,1011.0,67,5,32.0
-25.7469,28.188,24.0,5.4,8.6,1023.0,65,0,25.1
37.5664,126.9997,2.3,8.3,13.3,1021.0,71,63,-1.3
12.15,24.45,30.2,15.4,24.8,1010.0,7,0,28.0
40.4,-3.6833,9.1,8.5,13.7,1017.0,87,75,7.0
6.9319,79.8478,30.1,11.6,18.7,1009.0,75,100,36.4
15.5881,32.5342,28.8,11.4,18.4,1010.0,8,3,26.7
5.8333,-55.1667,23.0,5.8,9.4,1010.0,100,25,25.3
59.3333,18.05,8.0,15.4,24.8,1002.0,61,0,4.4
46.9167,7.4667,5.2,2.2,3.6,1026.0,70,0,4.9
33.5,36.3,15.8,14.5,23.4,1010.0,21,98,15.9
38.56,68.7739,6.2,2.2,3.6,1031.0,42,0,6.0
-6.1833,35.75,27.5,7.4,11.9,1012.0,48,14,28.0
13.75,100.5167,35.0,11.9,19.1,1005.0,39,25,37.9
-8.5586,125.5736,27.4,3.8,6.1,1007.0,75,76,30.5
21.1333,104.7,36.5,9.8,15.8,1002.0,12,0,35.1
-21.1333,-175.2,26.2,17.0,27.4,1012.0,94,37,28.8
10.65,-61.5167,24.3,5.4,8.6,1011.0,83,25,26.8
36.8028,10.1797,17.3,8.7,14.0,1021.0,68,25,17.3
39.9272,32.8644,5.2,8.3,13.3,1021.0,48,25,2.3
37.95,58.3833,13.3,4.5,7.2,1020.0,24,50,13.0
